town,buffer,wateryear,firehighdays_bi90,firehighdays_erc90,firehighdays_bi95,firehighdays_erc95,fireseverity_bi90,fireseverity_erc90,firesummerhighdays_bi90,firesummerhighdays_erc90,firestart_wyday_bi,firestart_wyday_erc,firestart_any_bi90,firestart_any_erc90,firestart_k2_erc90,firestart_k3_erc90,firestart_k3_bi90,firemaxrun_bi,firemaxrun_erc,fireseasonlength_bi,fireseasonlength_erc,firepeak_bi,firepeak_erc,firep95_erc,meananntemp,meanminanntemp,meanmaxanntemp,maxminjjatemp,maxmaxjjatemp,meanjjatemp,frostdays,summerdays,tmaxgt90thdays,tmingt90thdays,durtmaxgt90th,gsstartdoy,gsenddoy,gslength,meananomanntemp,meanminanomanntemp,meanmaxanomanntemp,maxminanomjjatemp,maxmaxanomjjatemp,meananomjjatemp,annualprecip,annualeto,annualpwd,coolseasonprecip,coolseasondrydays1mm,maxdrydur,maxcoolseasondrydur,preciponsetwydoy,precipCOMwydoy,annualanomprecip,annualanometo,annualanompwd,coolseasonanomprecip
Deary,none,1989,2,9,0,2,3.4477067855096735,17.807651039861724,0,0,NA,27,27,27,27,27,NA,1,4,99,108,44.52396464194022,59.497164326329354,45.948794836228885,6.801897340404553,0.3419464165269917,13.261848264282113,14.847261293473025,34.49601578251003,16.231306839524287,161,56,41,30,8,275,269,-6,-0.6646400952419893,-0.8820925705533906,-0.44718761993058803,5.585477308047522,6.186822936355497,-0.9621122740985923,935.1599040656321,908.2566520826471,26.90325198298501,638.6576316231683,77,19,15,16,150.93608663046348,59.21589650181679,-60.16962354068081,119.3855200424976,14.327455994006284
Deary,none,1990,9,14,3,13,24.568870706534607,105.71721066505664,0,0,184,178,61,176,178,178,184,5,13,127,14,46.03975286176128,62.039170320572396,53.92954046926191,7.807507623595793,1.493922306318699,14.121092940872886,15.457140325731018,33.973617849042,16.955596780442576,153,71,40,43,0,106,269,163,0.340970187949251,0.26988331923831665,0.41205705666018533,7.354725893082046,7.387703844295807,-0.23782233318030174,956.2503162920475,928.8620012397728,27.38831505227472,606.8166312133112,97,23,23,21,147.44828650962083,80.30630872823217,-39.564274383555066,119.87058311178723,-17.513544415850767
Deary,none,1991,4,11,1,2,7.792859372881162,16.812243473914272,0,0,NA,121,121,83,83,121,NA,2,3,243,281,47.25879393546812,56.35595159223001,50.68665610528762,6.429964038749439,0.22885124418939676,12.63107683330948,13.647400689894027,33.35792767924704,16.13616403095518,183,55,26,25,0,137,269,132,-1.036573396897103,-0.9951877428909857,-1.0779590509032204,6.46354245421741,6.208439980783698,-1.0572550826676999,965.3501628396972,920.680448886668,44.669713953029145,661.3726012889415,86,41,17,14,127.43170328596649,89.40615527588184,-47.74582673665985,137.15198201254168,37.04242565977945
Deary,none,1992,34,67,19,43,132.84015920159334,371.8770944133878,7,13,1,7,1,1,1,7,1,10,14,250,266,46.41449875370148,57.571800158100736,52.88239317863219,8.013645922685903,1.3831117578564107,14.644180087515396,15.335507103705027,35.400700526083995,16.928271242545666,171,66,66,42,21,280,265,-15,0.5643087903399473,0.17283954767174617,0.9557780330081485,7.840986354377018,10.354086533412783,-0.265147871077212,791.2840057351898,988.4129287403438,-197.12892300515398,477.29363756891223,106,32,32,24,160.61681782895428,-87.85848429158158,18.88049266833205,-106.73897695991363,-150.23502052320583
Deary,none,1993,6,13,3,7,20.386975946733997,41.70394739643213,0,0,124,25,121,25,25,25,124,5,9,7,112,34.52145452191753,42.392821035077475,37.27034798406784,5.925905434157132,0.006604069984983605,11.845206798329281,13.16404556766605,29.95326163999505,14.123291444711581,172,40,23,24,0,129,269,140,-1.5406320014894097,-1.2174349170953986,-1.8638290858834206,6.906091669554026,6.820140682753259,-3.0701276689112964,855.9839574146657,847.0933322744264,8.890625140239308,467.32351105732323,96,15,14,29,160.27087865323992,-19.960050149149595,-121.33294334890145,101.37289319975186,-157.00666457183877
Deary,none,1994,22,42,12,23,68.14847182058274,175.1170756247734,0,0,39,36,39,36,36,36,39,7,10,142,328,54.15399083783551,67.96360537621281,61.702983009584486,7.608654289565892,0.843595350183734,14.37371322894805,16.784812484249017,37.07947446761602,17.195670793701858,168,84,57,42,0,274,269,-5,0.14211685391935022,-0.38044363689664834,0.6646773447353489,6.978770463184722,7.678597727129635,0.002251680078979849,593.1884422984816,1005.6099973016328,-412.4215550031512,390.82340310946597,117,30,20,15,145.46954434479935,-282.75556526533364,37.18372167830493,-319.9392869436386,-233.50677251969606
Deary,none,1995,3,2,0,0,3.0714046755144597,0.7495379232590516,0,0,NA,NA,3,151,NA,NA,NA,1,1,147,32,43.149285962504734,47.74634675056706,42.29307987090078,6.550917397775983,0.539341352178754,12.562493443373212,13.801620778730012,30.84299080141102,15.199956533852022,171,47,23,24,0,134,258,124,-0.9156200378705587,-0.6846976349016283,-1.146542440839489,5.510439111853064,4.420474636939705,-1.9934625797708556,1058.679914605233,866.3258103939794,192.35410421125368,722.5085705557178,94,12,11,26,145.59651143866998,182.7359070414177,-102.10046522934842,284.8363722707661,98.17839492655577
Deary,none,1996,1,0,0,0,1.8548154031076827,0,0,0,NA,NA,169,NA,NA,NA,NA,1,0,NA,NA,51.78799130839684,59.24408239549208,52.81767543054396,6.416865394843785,0.3678332101010721,12.465897579586496,17.169413708102013,35.51237025107105,16.560329149414756,166,57,27,23,0,152,254,102,-1.032471737502171,-0.8424390000835924,-1.2225044749207499,6.349655479513263,7.602315857589808,-0.6330899642081225,1189.1937405611238,866.8860746775904,322.30766588353345,855.312461930898,78,26,13,3,129.07777562873514,310.05125053435256,-102.64636139442126,412.6976119287738,227.78380383878
Deary,none,1997,0,1,0,0,0,0.802363487981971,0,0,NA,NA,NA,232,NA,NA,NA,0,1,NA,NA,43.78473092356038,50.19373518420806,41.09290389030211,6.78114017515231,0.9016893374198425,12.660591012884778,15.920682648689024,33.75786546276504,16.4220448005751,170,55,14,36,0,275,269,-6,-0.6853972604942313,-0.32234964966053986,-1.0484448713279229,6.518276255618125,7.637114494077725,-0.7713743130477767,1312.6358073353765,874.4984071894038,438.1374001459727,943.7093245127508,73,23,23,14,138.3737562790577,436.69179977156125,-93.9278684339241,530.6196682054854,319.3791488835887
Deary,none,1998,1,2,0,0,2.4406365983007774,0.4436507317327667,0,0,NA,NA,91,211,NA,NA,NA,1,1,NA,4,47.4238756241337,64.24045641499183,52.232360785699676,8.063845044387659,1.7679805362851793,14.359709552490138,16.026013577369042,35.799383151147026,17.93109604459662,164,69,34,34,0,118,269,151,0.5973076087411171,0.543941549204797,0.6506736682774372,6.156014325541582,7.15775553385436,0.7376769309737446,864.0524966611015,916.3036276807769,-52.25113101967543,520.3608692096126,98,41,15,3,153.74357581492075,-11.891510902713804,-52.12264794255097,40.231137039837165,-103.96930641954945
Deary,none,1999,3,7,1,1,8.982368930693632,9.110928683127142,0,0,237,237,237,206,237,237,237,3,4,2,148,49.36929230228546,59.3166521626134,48.59092636600619,6.609474459254977,0.5023081699831796,12.716640748526775,15.290960299584015,35.724361099735006,15.773846770469815,191,57,18,20,0,140,263,123,-0.8570629763915649,-0.7217308170972028,-0.9923951356859271,6.52152499947508,8.537157809349505,-1.4195723431530636,992.4994586658095,897.9549453217655,94.54451334404393,804.8390636578685,76,22,9,36,126.48327329208362,116.55545110199414,-70.47133030156229,187.0267814035564,180.50888802870648
Deary,none,2000,5,9,2,6,8.905090455085961,33.76854689813423,0,0,NA,18,5,18,18,18,NA,2,8,17,29,56.3072928397886,65.57337779383506,61.648013570231775,7.299362429533623,1.122064340780732,13.476660518286515,14.224114990234,35.47783911920402,16.051754154028778,167,50,24,29,0,135,259,124,-0.1499747028123324,-0.08820786940393242,-0.21174153622073244,5.265673139018493,7.5933495306197045,-1.1416649595940984,993.2795202568655,918.0239442850071,75.25557597185832,713.6541441092568,56,48,15,8,140.85126680296122,114.1370302300941,-51.50849178700453,165.64552201709864,86.12548601713868
Deary,none,2001,2,4,1,1,3.596454232738882,3.4544439377323783,0,0,NA,233,232,233,233,233,NA,1,3,123,121,48.96637457570722,57.30687578262823,52.44383733441754,6.3810829894183625,-0.10480297322930651,12.866968952066031,15.686216095955047,34.93409955424704,16.16686984539704,197,72,18,18,6,129,269,140,-1.085454446228179,-1.3288419603096888,-0.8420669321466694,6.41168422904041,6.916621218445126,-1.026549268225837,612.3974094794643,893.5138550641075,-281.1164455846432,385.2625435379244,111,29,10,1,146.79804682903864,-263.5465980843511,-74.9124205592204,-188.63417752513072,-239.0676320912376
Deary,none,2002,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,57.35572598365046,57.38765834685294,51.65680883592174,6.538040054597748,0.37294436129016045,12.703135747905337,18.529968064830996,36.83180561680905,16.309394944499942,180,63,21,24,0,137,265,128,-0.9284973810487933,-0.8510946257902219,-1.005900136307365,9.189078579153868,8.949866477391591,-0.8840241691229358,984.6634235785855,889.9643462997291,94.69907727885641,751.2101602208231,78,12,11,11,130.59379298814088,108.71941601477018,-78.46192932359882,187.181345338369,126.87998459166111
Deary,none,2003,2,8,1,1,4.640450268406973,17.066049575805728,0,0,NA,25,35,15,15,25,NA,2,4,1,21,59.17468392156784,77.17301074612524,61.402886081818586,7.63131914395862,1.1714636370717606,14.091174650845478,16.068042189075015,37.935045599168006,17.888249332807824,172,76,27,36,0,141,269,128,0.16478170831207764,-0.05257535000862181,0.38213876663277707,6.383913725165796,10.508161253570517,0.6948302191849455,831.2393093407155,956.3330261229027,-125.09371678218713,623.3391774738991,100,25,24,29,147.84739894362136,-44.704698223099726,-12.09324950042518,-32.611448722674545,-0.9909981552629387
Deary,none,2004,10,22,2,3,23.239038975894452,35.43710884586428,0,0,37,30,7,7,7,30,37,3,12,167,186,46.241593367053596,63.23638492707281,51.95964380694972,7.27167608165962,1.0630440655322961,13.480308097786944,17.602590056389033,34.936120605469,17.350427732962597,174,59,29,35,0,274,270,-4,-0.17766105068633614,-0.14722814465236836,-0.20809395672030392,8.700650254116088,7.553983561197754,0.1570086193397199,951.7455410841972,918.3858105386457,33.35973054555143,569.5158701077582,96,23,23,16,164.2235210597884,72.60305105742582,-51.14662553336601,123.74967659079184,-58.012787984359846
Deary,none,2005,11,28,4,16,39.42840677550544,112.85936923180812,2,0,161,129,91,126,126,129,161,4,14,240,40,56.974715349751136,71.91356402981663,60.571326210268076,7.255585033030768,0.7894226977744535,13.721747368287083,15.128598908455047,35.12748452463501,16.23190171293932,170,54,44,19,18,275,259,-16,-0.21095240261577372,-0.4346162893059289,0.012711484074381435,5.101197700090186,9.246548625987035,-0.9615174006835576,693.7955136001112,946.7582913438879,-252.96277774377666,436.7080768164128,111,34,15,9,147.00415589220881,-182.1484939637041,-21.667984279439935,-160.48050968426418,-187.6220988127492
Deary,none,2006,10,11,1,4,13.157546557149454,24.233232372037733,4,0,75,74,73,74,74,74,75,4,6,272,155,63.457109020602296,70.73637990643901,64.15008054179532,7.668828631648465,1.1440335788297333,14.193623684467196,16.966217828566016,37.83441536195801,17.555780291457015,162,76,39,44,7,132,269,137,0.20229119600192286,-0.08000540825064913,0.48458780025449477,7.325605823147224,7.969941334057676,0.36236117783413757,932.0536180205883,1004.4074703738573,-72.35385235326908,660.9360851193628,91,34,14,1,137.5828191221275,56.109610456773,35.98119475052947,20.12841570624353,36.6059094902008
Deary,none,2007,5,7,3,1,21.572215984713637,7.142272014002593,4,6,NA,NA,308,228,243,NA,NA,2,2,41,89,62.559691718316834,74.7999735678396,66.5847604567005,7.2958808989952715,0.5991620585079174,13.992599739482626,16.585765026462013,38.273880300214046,17.524760542945806,173,71,29,26,0,274,256,-18,-0.17065653665127026,-0.624876928572465,0.28356385526992445,7.306494271883723,10.391941160796588,0.33134142932292765,819.788473491707,1009.1546028217962,-189.36612933008917,668.8481516261253,93,48,22,16,112.9556881446057,-56.15553407210829,40.7283271984683,-96.88386127057659,44.51797599696325
Deary,none,2008,7,12,2,3,19.79594140389871,29.886276115909602,1,0,39,33,36,33,33,33,39,5,12,269,11,61.49276423300468,65.86745539019184,58.89483942831716,6.346798375622448,-0.013313990632776848,12.706910741877675,16.462377535912026,36.50740671465502,15.815241248945394,187,56,25,19,0,135,270,135,-1.1025387567235072,-1.2235862008174414,-0.9814913126295732,8.017686905399168,8.346462192330083,-1.3781778646774834,898.0491181438967,927.7052662663402,-29.656148122443483,668.9905539578006,80,29,23,3,140.36817691765827,18.906628117125333,-41.827169805671474,60.73379792279681,41.46189586568255
Deary,none,2009,14,18,5,10,38.520053015445065,70.00382087769046,0,0,25,25,25,25,25,25,25,5,8,336,336,53.93840922694052,64.87501968876008,51.58543379260648,6.908997062113358,0.3313658076685525,13.486628316558164,15.169102625693029,34.59314240486401,16.867784798128586,186,73,30,20,6,136,266,130,-0.5575403735331832,-0.8926731794118299,-0.22240756765453654,5.495041385773315,6.999820110362009,-0.3256343154942933,839.4326860510535,975.2332087358641,-135.80052268481063,597.7119063965737,107,22,12,5,140.7638567553924,-36.51132151276185,6.80693311253622,-43.318254625298074,-26.618269232588368
Deary,none,2010,45,45,22,14,165.28000369323098,98.78891839173455,7,8,68,68,10,10,10,68,68,5,7,321,320,65.30364771196918,70.54060344080771,63.89005797847625,6.878875572619289,1.0462349871855956,12.711516158052982,13.642164464151051,33.466194202054,15.944157573384322,180,50,28,21,0,106,269,163,-0.5876618630272533,-0.17780399989478665,-0.9975197261597201,4.172017710696313,6.800673454038545,-1.2492615402385558,684.4170629266769,937.8631189109818,-253.44605598430496,356.9526170021103,112,59,12,14,163.85743562974585,-191.52694463713843,-30.563156712346007,-160.96378792479243,-267.3775586270517
Deary,none,2011,6,14,2,7,11.772011289289061,69.33298435826435,0,0,NA,340,16,19,340,340,NA,2,8,348,345,62.63859206168884,78.3850415137506,64.35414386872323,6.37405070912983,0.031808473028266775,12.716292945231393,13.919737588206033,33.608599065964995,15.490235178601042,190,63,25,16,7,274,269,-5,-1.0924867265167122,-1.1922305140521157,-0.9927429389813088,6.269615878853729,6.8989947247250925,-1.7031839350218367,1044.9460979353998,913.605407996043,131.34068993935682,728.45926741054,77,57,12,24,136.96897046283138,169.00209037158453,-54.8208676272848,223.82295799886933,104.129091781378
Deary,none,2012,37,35,12,26,131.17793760761145,244.14277015347602,0,0,84,82,1,1,1,82,84,10,16,365,365,58.07760342013451,75.17581713276523,61.97385093935075,7.311673955112144,0.7318599163655868,13.891487993858702,14.689858516570041,36.11966414913104,16.772982021936386,191,76,33,26,0,112,270,158,-0.13766317723381136,-0.47841229381907774,0.20308593935145502,5.339815529443866,7.926764703566452,-0.42043709168649085,916.3920449518386,964.198642963123,-47.80659801128445,649.439111574042,99,72,16,6,147.8867533831573,37.249554925067144,-5.333793108888751,42.58334803395589,21.910453481923966
Deary,none,2013,22,33,11,19,90.77880270558015,176.76504522754306,10,10,1,1,1,1,1,1,1,10,13,300,300,63.90034886021766,81.28050187633886,61.607747108705595,7.708641729890088,1.2225228815757578,14.19476057820442,17.712988871913012,35.06459862493705,18.051765245006987,167,81,39,42,6,283,261,-22,0.24210429424354657,-0.00151610550462462,0.4857246939917178,10.040831436649688,9.25543285082708,0.8583461313841074,880.2054086673643,984.659412630383,-104.45400396301875,565.5248127060552,95,84,84,13,147.88819647070753,4.26140110354902,16.233137007055227,-11.971735903506207,-58.8053629231068
Deary,none,2014,31,38,14,15,115.31433446176597,119.04238587963926,14,15,248,107,91,27,27,107,248,9,9,265,330,66.88718859764838,76.67884875882059,67.9145726259293,7.535962965253515,1.6580278343507786,13.41389809615625,17.421774390436042,36.46138620684201,18.33396839500311,165,67,23,47,0,133,268,135,0.06942552960697303,0.43398884727039616,-0.2951377880564501,8.142503635857752,7.662801631804186,1.1405492813802327,793.932132472915,989.5051337186577,-195.57300124574272,559.7950609547476,110,31,24,38,152.72603290538987,-82.01187509090032,21.078858095329885,-103.09073318623021,-64.5351146744144
Deary,none,2015,99,125,62,96,555.3698811977138,974.12136725764,58,69,47,45,18,45,45,45,47,28,29,346,319,74.22048721313476,86.04259092269403,78.54763569493448,9.339613093478606,2.7467432282532935,15.93248295870392,18.65062078660503,38.77761427356302,18.896487099325228,108,79,84,82,14,276,269,-7,1.873075657832065,1.522704241172911,2.223447074491219,8.95005292994971,13.477133835002462,1.7030679857023514,740.4600316814841,1110.4320845505401,-369.97205286905603,598.2108074474722,112,37,21,23,124.67608941635956,-135.48397588233118,142.0058089272124,-277.4897848095436,-26.119368181689776
Deary,none,2016,24,42,13,19,96.62196761254346,192.4131940972419,2,1,10,1,3,1,1,1,10,7,18,330,246,54.85806451612903,62.23870967741935,52.64354838709678,8.65316392618494,2.4669337785876606,14.839394073782218,15.050012207031045,35.23708692981302,16.7190221286255,111,73,65,59,19,274,270,-4,1.2038267938389837,1.256661568402996,1.1509920192749716,9.253393981277089,13.520745423019726,-0.4743969849973778,883.9614480243574,1011.8605556502457,-127.89910762588829,688.3808038196255,88,23,19,30,133.07447546513163,4.818957997586117,42.32811957823399,-37.50916158064787,60.85214572750742
Deary,none,2017,25,60,14,35,95.70094913051982,283.5164787769318,3,11,94,92,41,92,92,92,94,9,19,307,256,63.4,78.4,72.47354838709677,7.658881914557703,1.6043969249177676,13.71336690419764,13.008071210307037,37.00807121030704,18.28523739765267,136,88,44,37,7,311,269,-42,0.19234447891116177,0.3803579378373853,0.004331019984938199,5.37272558725009,12.308557588310798,1.0918182840297892,1078.6741953540231,1014.4677420895426,64.2064532644805,847.5032278991514,71,57,16,7,128.91158799110903,202.73018779020788,46.04146646621478,156.6887213239931,223.17305226998937
Deary,none,2018,8,12,1,2,7.839253256397949,12.9909237615523,2,5,NA,72,69,70,72,72,NA,2,5,286,291,58.638709677419364,72.3032258064516,66.68516129032258,7.716937756843916,1.751723585073993,13.68215192861384,14.346768090033038,40.488715190272046,17.003997434640173,141,68,38,42,0,114,268,154,0.2504003211973742,0.5276845979936107,-0.02688395559886226,4.817332671791367,11.222650868405456,-0.1894216789827035,950.1580641356206,992.3193550105055,-42.16129087488491,721.6612896150157,83,65,12,12,121.37723425084174,74.21405657180529,23.893079387177703,50.32097718462758,97.33111398585366
Deary,none,2019,11,23,4,9,13.896276172514872,96.9927336415937,2,0,NA,15,18,15,15,15,NA,2,11,241,208,54.941935483870964,70.78064516129032,56.49290322580646,7.029991170804793,0.8750997384038084,13.184882603205779,14.466130213583995,35.117752370527,16.782467964889246,158,68,26,18,0,124,264,140,-0.43654626484174835,-0.3489392486765739,-0.5241532810069228,5.019714224210576,9.03720706406449,-0.41095114873363026,840.3129024909388,950.129031781708,-109.81612929076925,533.1322570808472,94,33,15,26,146.77626628013306,-35.63110507287654,-18.297243841619856,-17.33386123125668,-91.19791854831479
